id,date,state_code,state_name,actual,rfs,normal,deviation
0,2009-01-01,5,Uttarakhand,0.0,0.003906,2.19,-2.19
1,2009-01-01,18,Assam,0.0,0.0,0.52,-0.52
2,2009-01-01,16,Tripura,0.0,0.0,0.09,-0.09
3,2009-01-01,36,Telangana,0.0,0.0,0.17,-0.17
4,2009-01-01,2,Himachal Pradesh,0.0,0.008566,3.31,-3.31
5,2009-01-01,1,Jammu And Kashmir,0.0,0.0,2.42,-2.42
6,2009-01-01,17,Meghalaya,0.0,0.0,0.0,0.0
7,2009-01-01,31,Lakshadweep,,,,
8,2009-01-01,27,Maharashtra,0.0,0.0,0.31,-0.31
9,2009-01-01,3,Punjab,0.0,0.0,0.4,-0.4
10,2009-01-01,20,Jharkhand,0.0,0.0,0.0,0.0
11,2009-01-01,28,Andhra Pradesh,0.0,0.0,0.45,-0.45
12,2009-01-01,12,Arunachal Pradesh,0.0,0.0,0.79,-0.79
13,2009-01-01,37,Ladakh,0.0,0.0,,
14,2009-01-01,35,Andaman And Nicobar Islands,,0.0,3.03,
15,2009-01-01,30,Goa,0.0,0.0,0.0,0.0
16,2009-01-01,9,Uttar Pradesh,0.07,0.564125,0.72,-0.6499999999999999
17,2009-01-01,6,Haryana,0.0,0.006446,0.94,-0.94
18,2009-01-01,23,Madhya Pradesh,0.0,0.013596,0.31,-0.31
19,2009-01-01,14,Manipur,0.0,0.0,0.06,-0.06
20,2009-01-01,29,Karnataka,0.01,0.088478,0.11,-0.1
21,2009-01-01,4,Chandigarh,0.0,0.0,1.2,-1.2
22,2009-01-01,19,West Bengal,0.04,0.103831,0.02,0.02
23,2009-01-01,8,Rajasthan,0.0,0.010813,0.15,-0.15
24,2009-01-01,22,Chhattisgarh,0.0,0.0,0.24,-0.24
25,2009-01-01,13,Nagaland,0.0,0.0,0.14,-0.14
26,2009-01-01,10,Bihar,0.0,0.0,0.14,-0.14
27,2009-01-01,34,Puducherry,0.0,0.0,8.4,-8.4
28,2009-01-01,24,Gujarat,0.0,0.0,0.01,-0.01
29,2009-01-01,21,Odisha,0.0,0.0,0.17,-0.17
30,2009-01-01,33,Tamil Nadu,0.0,0.0,1.21,-1.21
31,2009-01-01,32,Kerala,0.38,0.525378,0.21,0.17
32,2009-01-01,11,Sikkim,0.09,0.021218,1.1,-1.01
33,2009-01-01,7,Delhi,0.0,0.0,0.9,-0.9
34,2009-01-01,15,Mizoram,0.0,0.0,0.7,-0.7
35,2009-01-02,5,Uttarakhand,0.0,0.0,2.78,-2.78
36,2009-01-02,18,Assam,0.0,0.001168,0.14,-0.14
37,2009-01-02,16,Tripura,0.0,0.0,0.06,-0.06
38,2009-01-02,36,Telangana,0.0,0.0,0.17,-0.17
39,2009-01-02,2,Himachal Pradesh,0.0,0.0,2.33,-2.33
40,2009-01-02,1,Jammu And Kashmir,0.0,0.0,2.15,-2.15
41,2009-01-02,17,Meghalaya,0.0,0.0,0.0,0.0
42,2009-01-02,31,Lakshadweep,,,,
43,2009-01-02,27,Maharashtra,0.0,0.0,0.12,-0.12
44,2009-01-02,3,Punjab,0.0,0.0,0.51,-0.51
45,2009-01-02,20,Jharkhand,0.0,0.0,0.22,-0.22
46,2009-01-02,28,Andhra Pradesh,0.0,0.0,0.53,-0.53
47,2009-01-02,12,Arunachal Pradesh,0.0,0.0,0.59,-0.59
48,2009-01-02,37,Ladakh,0.0,0.0,,
49,2009-01-02,35,Andaman And Nicobar Islands,,0.0,3.36,
50,2009-01-02,30,Goa,0.0,0.0,0.0,0.0
51,2009-01-02,9,Uttar Pradesh,0.0,0.0,0.59,-0.59
52,2009-01-02,6,Haryana,0.0,0.0,0.73,-0.73
53,2009-01-02,23,Madhya Pradesh,0.0,0.0,0.45,-0.45
54,2009-01-02,14,Manipur,0.0,0.0,0.12,-0.12
55,2009-01-02,29,Karnataka,0.0,0.0,0.09,-0.09
56,2009-01-02,4,Chandigarh,0.0,0.0,0.6,-0.6
57,2009-01-02,19,West Bengal,0.2,0.573094,0.16,0.04000000000000001
58,2009-01-02,8,Rajasthan,0.0,0.0,0.15,-0.15
59,2009-01-02,22,Chhattisgarh,0.0,0.0,0.32,-0.32
60,2009-01-02,13,Nagaland,0.0,0.0,0.27,-0.27
61,2009-01-02,10,Bihar,0.0,0.0,0.32,-0.32
62,2009-01-02,34,Puducherry,0.0,0.0,1.0,-1.0
63,2009-01-02,24,Gujarat,0.0,0.0,0.09,-0.09
64,2009-01-02,21,Odisha,0.0,0.0,0.43,-0.43
65,2009-01-02,33,Tamil Nadu,0.04,0.205652,0.74,-0.7
66,2009-01-02,32,Kerala,0.0,0.0,0.34,-0.34
67,2009-01-02,11,Sikkim,9.4,2.285281,1.3,8.1
68,2009-01-02,7,Delhi,0.0,0.0,0.3,-0.3
69,2009-01-02,15,Mizoram,0.0,0.0,0.0,0.0
70,2009-01-03,5,Uttarakhand,0.0,0.0,1.34,-1.34
71,2009-01-03,18,Assam,0.02,0.058081,0.21,-0.19
72,2009-01-03,16,Tripura,0.0,0.0,0.05,-0.05
73,2009-01-03,36,Telangana,0.0,0.007889,0.07,-0.07
74,2009-01-03,2,Himachal Pradesh,0.0,0.0,1.58,-1.58
75,2009-01-03,1,Jammu And Kashmir,0.0,0.0,1.83,-1.83
76,2009-01-03,17,Meghalaya,0.0,0.0,0.0,0.0
77,2009-01-03,31,Lakshadweep,,,,
78,2009-01-03,27,Maharashtra,0.0,0.0,0.07,-0.07
79,2009-01-03,3,Punjab,0.0,0.0,0.55,-0.55
80,2009-01-03,20,Jharkhand,0.0,0.0,0.39,-0.39
81,2009-01-03,28,Andhra Pradesh,0.02,0.097688,0.25,-0.23
82,2009-01-03,12,Arunachal Pradesh,0.12,0.323024,1.36,-1.2400000000000002
83,2009-01-03,37,Ladakh,0.0,0.0,,
84,2009-01-03,35,Andaman And Nicobar Islands,,0.0,2.46,
85,2009-01-03,30,Goa,0.0,0.0,0.0,0.0
86,2009-01-03,9,Uttar Pradesh,0.0,0.0,0.37,-0.37
87,2009-01-03,6,Haryana,0.0,0.0,0.28,-0.28
88,2009-01-03,23,Madhya Pradesh,0.0,0.0,0.34,-0.34
89,2009-01-03,14,Manipur,0.0,0.0,0.0,0.0
90,2009-01-03,29,Karnataka,0.0,0.0,0.07,-0.07
91,2009-01-03,4,Chandigarh,0.0,0.0,0.2,-0.2
92,2009-01-03,19,West Bengal,0.0,0.0,0.31,-0.31
93,2009-01-03,8,Rajasthan,0.01,0.114927,0.16,-0.15
94,2009-01-03,22,Chhattisgarh,0.0,0.000115,0.37,-0.37
95,2009-01-03,13,Nagaland,0.0,0.0,0.0,0.0
96,2009-01-03,10,Bihar,0.0,0.0,0.21,-0.21
97,2009-01-03,34,Puducherry,0.02,0.00039,0.5,-0.48
98,2009-01-03,24,Gujarat,0.0,0.0,0.07,-0.07
99,2009-01-03,21,Odisha,0.0,0.001041,0.52,-0.52
100,2009-01-03,33,Tamil Nadu,0.0,0.021929,1.38,-1.38
101,2009-01-03,32,Kerala,0.0,0.0,0.62,-0.62
102,2009-01-03,11,Sikkim,0.0,0.0,0.3,-0.3
103,2009-01-03,7,Delhi,0.0,0.0,0.3,-0.3
104,2009-01-03,15,Mizoram,0.0,0.0,0.0,0.0
105,2009-01-04,5,Uttarakhand,1.15,2.117419,1.05,0.09999999999999987
106,2009-01-04,18,Assam,0.0,0.0,0.43,-0.43
107,2009-01-04,16,Tripura,0.0,0.0,0.21,-0.21
108,2009-01-04,36,Telangana,0.0,0.0,0.02,-0.02
109,2009-01-04,2,Himachal Pradesh,6.0,11.578054,1.92,4.08
110,2009-01-04,1,Jammu And Kashmir,0.0,0.0,2.64,-2.64
111,2009-01-04,17,Meghalaya,0.0,0.0,0.47,-0.47
112,2009-01-04,31,Lakshadweep,,,,
113,2009-01-04,27,Maharashtra,0.0,0.0,0.14,-0.14
114,2009-01-04,3,Punjab,1.78,3.087611,1.13,0.6500000000000001
115,2009-01-04,20,Jharkhand,0.0,0.0,0.67,-0.67
116,2009-01-04,28,Andhra Pradesh,0.0,0.0,0.13,-0.13
117,2009-01-04,12,Arunachal Pradesh,0.0,0.0,1.47,-1.47
118,2009-01-04,37,Ladakh,0.0,0.0,,
119,2009-01-04,35,Andaman And Nicobar Islands,,0.0,3.49,
120,2009-01-04,30,Goa,0.0,0.0,0.2,-0.2
121,2009-01-04,9,Uttar Pradesh,0.01,0.059437,0.38,-0.37
122,2009-01-04,6,Haryana,0.08,0.124641,0.84,-0.76
123,2009-01-04,23,Madhya Pradesh,0.0,0.0,0.41,-0.41
124,2009-01-04,14,Manipur,0.0,0.0,0.4,-0.4
125,2009-01-04,29,Karnataka,0.0,0.0,0.08,-0.08
126,2009-01-04,4,Chandigarh,0.3,0.001222,0.7,-0.39999999999999997
127,2009-01-04,19,West Bengal,0.0,0.0,0.87,-0.87
128,2009-01-04,8,Rajasthan,0.0,0.033657,0.15,-0.15
129,2009-01-04,22,Chhattisgarh,0.0,0.0,0.3,-0.3
130,2009-01-04,13,Nagaland,0.0,0.0,0.54,-0.54
131,2009-01-04,10,Bihar,0.0,0.0,0.52,-0.52
132,2009-01-04,34,Puducherry,0.0,0.0,4.5,-4.5
133,2009-01-04,24,Gujarat,0.0,0.0,0.05,-0.05
134,2009-01-04,21,Odisha,0.0,0.0,0.51,-0.51
135,2009-01-04,33,Tamil Nadu,0.0,0.021261,0.92,-0.92
136,2009-01-04,32,Kerala,0.0,0.0,0.94,-0.94
137,2009-01-04,11,Sikkim,0.0,0.0,1.3,-1.3
138,2009-01-04,7,Delhi,0.0,0.0,0.5,-0.5
139,2009-01-04,15,Mizoram,0.0,0.0,0.0,0.0
140,2009-01-05,5,Uttarakhand,0.11,0.200575,1.71,-1.5999999999999999
141,2009-01-05,18,Assam,0.02,0.045656,0.35,-0.32999999999999996
142,2009-01-05,16,Tripura,0.0,0.0,0.62,-0.62
143,2009-01-05,36,Telangana,0.0,0.0,0.09,-0.09
144,2009-01-05,2,Himachal Pradesh,4.07,7.851934,3.17,0.9000000000000004
145,2009-01-05,1,Jammu And Kashmir,0.0,0.0,2.97,-2.97
146,2009-01-05,17,Meghalaya,0.0,0.0,0.58,-0.58
147,2009-01-05,31,Lakshadweep,,,,
148,2009-01-05,27,Maharashtra,0.0,0.0,0.15,-0.15
149,2009-01-05,3,Punjab,0.33,0.577762,1.46,-1.13
150,2009-01-05,20,Jharkhand,0.0,0.0,0.46,-0.46
151,2009-01-05,28,Andhra Pradesh,0.0,0.0,0.06,-0.06
152,2009-01-05,12,Arunachal Pradesh,0.05,0.153041,0.74,-0.69
153,2009-01-05,37,Ladakh,0.0,0.0,,
154,2009-01-05,35,Andaman And Nicobar Islands,,0.0,3.05,
155,2009-01-05,30,Goa,0.0,0.0,0.2,-0.2
156,2009-01-05,9,Uttar Pradesh,0.0,0.014749,0.98,-0.98
157,2009-01-05,6,Haryana,0.12,0.184413,0.9,-0.78
158,2009-01-05,23,Madhya Pradesh,0.0,0.0,0.52,-0.52
159,2009-01-05,14,Manipur,0.0,0.0,0.82,-0.82
160,2009-01-05,29,Karnataka,0.0,0.0,0.11,-0.11
161,2009-01-05,4,Chandigarh,0.3,0.001222,0.6,-0.3
162,2009-01-05,19,West Bengal,0.0,0.010608,0.06,-0.06
163,2009-01-05,8,Rajasthan,0.03,0.368454,0.28,-0.25
164,2009-01-05,22,Chhattisgarh,0.0,0.0,0.46,-0.46
165,2009-01-05,13,Nagaland,0.0,0.0,0.34,-0.34
166,2009-01-05,10,Bihar,0.0,0.0,0.56,-0.56
167,2009-01-05,34,Puducherry,0.0,0.0,0.5,-0.5
168,2009-01-05,24,Gujarat,0.0,0.0,0.09,-0.09
169,2009-01-05,21,Odisha,0.0,0.0,0.15,-0.15
170,2009-01-05,33,Tamil Nadu,0.0,0.0,0.82,-0.82
171,2009-01-05,32,Kerala,0.0,0.0,0.47,-0.47
172,2009-01-05,11,Sikkim,5.75,1.398614,1.0,4.75
173,2009-01-05,7,Delhi,0.0,0.0,0.5,-0.5
174,2009-01-05,15,Mizoram,0.0,0.0,0.0,0.0
175,2009-01-06,5,Uttarakhand,0.01,0.017777,1.39,-1.38
176,2009-01-06,18,Assam,0.25,0.667993,0.37,-0.12
177,2009-01-06,16,Tripura,0.0,0.0,0.44,-0.44
178,2009-01-06,36,Telangana,0.0,0.0,0.02,-0.02
179,2009-01-06,2,Himachal Pradesh,0.92,1.777025,2.52,-1.6
180,2009-01-06,1,Jammu And Kashmir,0.0,0.0,2.78,-2.78
181,2009-01-06,17,Meghalaya,0.0,0.0,0.04,-0.04
182,2009-01-06,31,Lakshadweep,,,,
183,2009-01-06,27,Maharashtra,0.0,0.0,0.15,-0.15
184,2009-01-06,3,Punjab,0.02,0.036015,0.67,-0.65
185,2009-01-06,20,Jharkhand,0.21,0.568034,1.24,-1.03
186,2009-01-06,28,Andhra Pradesh,0.0,0.0,0.08,-0.08
187,2009-01-06,12,Arunachal Pradesh,1.7,4.756026,0.94,0.76
188,2009-01-06,37,Ladakh,0.0,0.0,,
189,2009-01-06,35,Andaman And Nicobar Islands,,0.0,4.62,
190,2009-01-06,30,Goa,0.0,0.0,0.0,0.0
191,2009-01-06,9,Uttar Pradesh,0.0,0.020596,0.64,-0.64
192,2009-01-06,6,Haryana,0.04,0.060126,0.31,-0.27
193,2009-01-06,23,Madhya Pradesh,0.15,1.611592,0.4,-0.25
194,2009-01-06,14,Manipur,0.0,0.0,0.06,-0.06
195,2009-01-06,29,Karnataka,0.0,0.0,0.05,-0.05
196,2009-01-06,4,Chandigarh,0.0,0.0,1.1,-1.1
197,2009-01-06,19,West Bengal,0.04,0.128458,0.31,-0.27
198,2009-01-06,8,Rajasthan,0.0,0.0,0.16,-0.16
199,2009-01-06,22,Chhattisgarh,0.71,3.268327,0.73,-0.020000000000000018
200,2009-01-06,13,Nagaland,0.11,0.064165,0.14,-0.030000000000000013
201,2009-01-06,10,Bihar,0.0,0.0,0.92,-0.92
202,2009-01-06,34,Puducherry,0.0,0.0,1.3,-1.3
203,2009-01-06,24,Gujarat,0.0,0.0,0.08,-0.08
204,2009-01-06,21,Odisha,0.02,0.092122,0.6,-0.58
205,2009-01-06,33,Tamil Nadu,0.0,0.0,0.92,-0.92
206,2009-01-06,32,Kerala,0.0,0.0,0.46,-0.46
207,2009-01-06,11,Sikkim,0.45,0.108481,0.5,-0.04999999999999999
208,2009-01-06,7,Delhi,0.0,0.0,0.2,-0.2
209,2009-01-06,15,Mizoram,0.0,0.0,2.0,-2.0
210,2009-01-07,5,Uttarakhand,0.0,0.0,1.75,-1.75
211,2009-01-07,18,Assam,0.12,0.311547,0.84,-0.72
212,2009-01-07,16,Tripura,0.0,0.0,0.27,-0.27
213,2009-01-07,36,Telangana,0.0,0.0,0.08,-0.08
214,2009-01-07,2,Himachal Pradesh,2.28,4.393133,3.46,-1.1800000000000002
215,2009-01-07,1,Jammu And Kashmir,0.0,0.0,3.21,-3.21
216,2009-01-07,17,Meghalaya,0.0,0.0,0.44,-0.44
217,2009-01-07,31,Lakshadweep,,,,
218,2009-01-07,27,Maharashtra,0.0,0.012265,0.13,-0.13
219,2009-01-07,3,Punjab,0.18,0.317333,0.45,-0.27
220,2009-01-07,20,Jharkhand,0.18,0.48061,0.32,-0.14
221,2009-01-07,28,Andhra Pradesh,0.0,0.0,0.06,-0.06
222,2009-01-07,12,Arunachal Pradesh,0.25,0.707783,1.38,-1.13
223,2009-01-07,37,Ladakh,0.0,0.0,,
224,2009-01-07,35,Andaman And Nicobar Islands,,0.0,5.48,
225,2009-01-07,30,Goa,0.0,0.0,0.2,-0.2
226,2009-01-07,9,Uttar Pradesh,0.0,0.006568,0.22,-0.22
227,2009-01-07,6,Haryana,0.0,7.7e-05,0.52,-0.52
228,2009-01-07,23,Madhya Pradesh,0.57,5.921473,0.46,0.10999999999999993
229,2009-01-07,14,Manipur,0.0,0.0,0.18,-0.18
230,2009-01-07,29,Karnataka,0.0,0.0,0.05,-0.05
231,2009-01-07,4,Chandigarh,0.0,0.0,1.5,-1.5
232,2009-01-07,19,West Bengal,0.02,0.051136,0.52,-0.5
233,2009-01-07,8,Rajasthan,0.0,0.0,0.19,-0.19
234,2009-01-07,22,Chhattisgarh,1.56,7.163106,0.25,1.31
235,2009-01-07,13,Nagaland,0.1,0.055939,0.0,0.1
236,2009-01-07,10,Bihar,0.13,0.425268,0.39,-0.26
237,2009-01-07,34,Puducherry,4.24,0.075005,1.1,3.14
238,2009-01-07,24,Gujarat,0.0,0.0,0.08,-0.08
239,2009-01-07,21,Odisha,0.0,0.003729,0.48,-0.48
240,2009-01-07,33,Tamil Nadu,0.72,3.32539,1.53,-0.81
241,2009-01-07,32,Kerala,0.0,0.0,0.52,-0.52
242,2009-01-07,11,Sikkim,0.16,0.039875,0.1,0.06
243,2009-01-07,7,Delhi,0.0,0.0,1.0,-1.0
244,2009-01-07,15,Mizoram,0.0,0.0,2.8,-2.8
245,2009-01-08,5,Uttarakhand,0.0,0.0,2.63,-2.63
246,2009-01-08,18,Assam,0.0,0.0,0.57,-0.57
247,2009-01-08,16,Tripura,0.0,0.0,0.84,-0.84
248,2009-01-08,36,Telangana,0.0,0.0,0.16,-0.16
249,2009-01-08,2,Himachal Pradesh,3.52,6.788324,3.89,-0.3700000000000001
250,2009-01-08,1,Jammu And Kashmir,0.0,0.0,3.55,-3.55
251,2009-01-08,17,Meghalaya,0.0,0.0,0.76,-0.76
252,2009-01-08,31,Lakshadweep,,,,
253,2009-01-08,27,Maharashtra,0.03,0.291864,0.23,-0.2
254,2009-01-08,3,Punjab,0.0,0.0,1.14,-1.14
255,2009-01-08,20,Jharkhand,1.05,2.840376,0.42,0.6300000000000001
256,2009-01-08,28,Andhra Pradesh,0.11,0.618721,0.05,0.06
257,2009-01-08,12,Arunachal Pradesh,0.0,0.0,1.44,-1.44
258,2009-01-08,37,Ladakh,0.0,0.0,,
259,2009-01-08,35,Andaman And Nicobar Islands,,0.0,6.72,
260,2009-01-08,30,Goa,0.0,0.0,0.3,-0.3
261,2009-01-08,9,Uttar Pradesh,0.04,0.319246,0.62,-0.58
262,2009-01-08,6,Haryana,0.0,0.0,0.69,-0.69
263,2009-01-08,23,Madhya Pradesh,1.87,19.607892,0.51,1.36
264,2009-01-08,14,Manipur,0.0,0.0,0.8,-0.8
265,2009-01-08,29,Karnataka,0.01,0.03948,0.04,-0.03
266,2009-01-08,4,Chandigarh,0.0,0.0,2.1,-2.1
267,2009-01-08,19,West Bengal,0.03,0.094055,0.87,-0.84
268,2009-01-08,8,Rajasthan,0.0,0.000347,0.33,-0.33
269,2009-01-08,22,Chhattisgarh,1.28,5.914057,0.23,1.05
270,2009-01-08,13,Nagaland,0.0,0.0,0.13,-0.13
271,2009-01-08,10,Bihar,0.09,0.27847,0.33,-0.24000000000000002
272,2009-01-08,34,Puducherry,12.26,0.216995,0.5,11.76
273,2009-01-08,24,Gujarat,0.0,0.0,0.06,-0.06
274,2009-01-08,21,Odisha,0.0,0.0,0.34,-0.34
275,2009-01-08,33,Tamil Nadu,2.74,12.686062,1.12,1.62
276,2009-01-08,32,Kerala,0.0,0.0,0.23,-0.23
277,2009-01-08,11,Sikkim,0.0,0.0,1.6,-1.6
278,2009-01-08,7,Delhi,0.0,0.0,1.2,-1.2
279,2009-01-08,15,Mizoram,0.0,0.0,0.0,0.0
280,2009-01-09,5,Uttarakhand,0.0,0.0,1.8,-1.8
281,2009-01-09,18,Assam,0.0,0.0,0.23,-0.23
282,2009-01-09,16,Tripura,0.0,0.0,0.2,-0.2
283,2009-01-09,36,Telangana,0.01,0.048767,0.16,-0.15
284,2009-01-09,2,Himachal Pradesh,1.17,2.257394,3.01,-1.8399999999999999
285,2009-01-09,1,Jammu And Kashmir,0.0,0.0,2.89,-2.89
286,2009-01-09,17,Meghalaya,0.0,0.0,1.23,-1.23
287,2009-01-09,31,Lakshadweep,,,,
288,2009-01-09,27,Maharashtra,0.0,0.0,0.25,-0.25
289,2009-01-09,3,Punjab,0.0,0.0,1.73,-1.73
290,2009-01-09,20,Jharkhand,2.61,7.092324,0.35,2.26
291,2009-01-09,28,Andhra Pradesh,0.17,0.955861,0.06,0.11000000000000001
292,2009-01-09,12,Arunachal Pradesh,0.0,0.0,0.72,-0.72
293,2009-01-09,37,Ladakh,0.0,0.0,,
294,2009-01-09,35,Andaman And Nicobar Islands,,0.0,5.5,
295,2009-01-09,30,Goa,0.0,0.0,0.1,-0.1
296,2009-01-09,9,Uttar Pradesh,0.09,0.749998,0.85,-0.76
297,2009-01-09,6,Haryana,0.0,0.0,0.99,-0.99
298,2009-01-09,23,Madhya Pradesh,1.83,19.131675,0.69,1.1400000000000001
299,2009-01-09,14,Manipur,0.0,0.0,1.58,-1.58
300,2009-01-09,29,Karnataka,0.01,0.099316,0.09,-0.08
301,2009-01-09,4,Chandigarh,0.0,0.0,1.0,-1.0
302,2009-01-09,19,West Bengal,0.0,0.001888,0.35,-0.35
303,2009-01-09,8,Rajasthan,0.02,0.279692,0.47,-0.44999999999999996
304,2009-01-09,22,Chhattisgarh,0.91,4.1931,0.21,0.7000000000000001
305,2009-01-09,13,Nagaland,0.0,0.0,0.85,-0.85
306,2009-01-09,10,Bihar,0.08,0.260192,1.0,-0.92
307,2009-01-09,34,Puducherry,0.1,0.001773,0.2,-0.1
308,2009-01-09,24,Gujarat,0.0,0.0,0.05,-0.05
309,2009-01-09,21,Odisha,0.0,0.01553,0.18,-0.18
310,2009-01-09,33,Tamil Nadu,0.2,0.927029,1.23,-1.03
311,2009-01-09,32,Kerala,0.0,0.0,0.25,-0.25
312,2009-01-09,11,Sikkim,0.0,0.0,3.0,-3.0
313,2009-01-09,7,Delhi,0.0,0.0,0.7,-0.7
314,2009-01-09,15,Mizoram,0.0,0.0,0.0,0.0
315,2009-01-10,5,Uttarakhand,0.0,0.0,1.68,-1.68
316,2009-01-10,18,Assam,0.0,0.0,0.87,-0.87
317,2009-01-10,16,Tripura,0.0,0.0,0.68,-0.68
318,2009-01-10,36,Telangana,0.0,0.0,0.23,-0.23
319,2009-01-10,2,Himachal Pradesh,2.69,5.1853,2.47,0.21999999999999975
320,2009-01-10,1,Jammu And Kashmir,0.0,0.0,1.62,-1.62
321,2009-01-10,17,Meghalaya,0.0,0.0,0.69,-0.69
322,2009-01-10,31,Lakshadweep,,,,
323,2009-01-10,27,Maharashtra,0.1,1.029198,0.26,-0.16
324,2009-01-10,3,Punjab,0.33,0.578807,0.46,-0.13
325,2009-01-10,20,Jharkhand,0.0,0.0,0.82,-0.82
326,2009-01-10,28,Andhra Pradesh,0.01,0.060186,0.24,-0.22999999999999998
327,2009-01-10,12,Arunachal Pradesh,0.0,0.0,0.73,-0.73
328,2009-01-10,37,Ladakh,0.0,0.0,,
329,2009-01-10,35,Andaman And Nicobar Islands,,0.0,4.64,
330,2009-01-10,30,Goa,0.0,0.0,0.0,0.0
331,2009-01-10,9,Uttar Pradesh,0.62,5.117024,0.8,-0.18000000000000005
332,2009-01-10,6,Haryana,0.0,0.0,0.39,-0.39
333,2009-01-10,23,Madhya Pradesh,3.19,33.439343,0.6,2.59
334,2009-01-10,14,Manipur,0.0,0.0,0.45,-0.45
335,2009-01-10,29,Karnataka,0.0,0.0,0.04,-0.04
336,2009-01-10,4,Chandigarh,0.0,0.0,1.4,-1.4
337,2009-01-10,19,West Bengal,0.0,0.0,0.73,-0.73
338,2009-01-10,8,Rajasthan,0.07,0.823592,0.18,-0.10999999999999999
339,2009-01-10,22,Chhattisgarh,0.0,0.00075,0.24,-0.24
340,2009-01-10,13,Nagaland,0.0,0.0,0.34,-0.34
341,2009-01-10,10,Bihar,0.0,0.0,0.7,-0.7
342,2009-01-10,34,Puducherry,0.06,0.001038,0.7,-0.6399999999999999
343,2009-01-10,24,Gujarat,0.0,0.0,0.01,-0.01
344,2009-01-10,21,Odisha,0.0,0.0,0.26,-0.26
345,2009-01-10,33,Tamil Nadu,0.02,0.076545,1.16,-1.14
346,2009-01-10,32,Kerala,0.09,0.122702,0.32,-0.23
347,2009-01-10,11,Sikkim,0.0,0.0,0.7,-0.7
348,2009-01-10,7,Delhi,0.0,0.0,0.6,-0.6
349,2009-01-10,15,Mizoram,0.0,0.0,0.0,0.0
350,2009-01-11,5,Uttarakhand,0.0,0.0064,1.08,-1.08
351,2009-01-11,18,Assam,0.0,0.0,0.83,-0.83
352,2009-01-11,16,Tripura,0.0,0.0,0.69,-0.69
353,2009-01-11,36,Telangana,0.0,0.0,0.31,-0.31
354,2009-01-11,2,Himachal Pradesh,2.63,5.066167,2.37,0.2599999999999998
355,2009-01-11,1,Jammu And Kashmir,0.0,0.0,1.83,-1.83
356,2009-01-11,17,Meghalaya,0.0,0.0,0.21,-0.21
357,2009-01-11,31,Lakshadweep,,,,
358,2009-01-11,27,Maharashtra,0.0,0.0,0.26,-0.26
359,2009-01-11,3,Punjab,0.12,0.204754,0.21,-0.09
360,2009-01-11,20,Jharkhand,0.05,0.12248,0.56,-0.51
361,2009-01-11,28,Andhra Pradesh,0.01,0.036457,0.27,-0.26
362,2009-01-11,12,Arunachal Pradesh,0.0,0.0,0.62,-0.62
363,2009-01-11,37,Ladakh,0.0,0.0,,
364,2009-01-11,35,Andaman And Nicobar Islands,,0.0,1.97,
365,2009-01-11,30,Goa,0.0,0.0,0.0,0.0
366,2009-01-11,9,Uttar Pradesh,0.0,0.00681,0.23,-0.23
367,2009-01-11,6,Haryana,0.0,0.0,0.1,-0.1
368,2009-01-11,23,Madhya Pradesh,0.99,10.408557,0.81,0.17999999999999994
369,2009-01-11,14,Manipur,0.0,0.0,1.12,-1.12
370,2009-01-11,29,Karnataka,0.0,0.0,0.1,-0.1
371,2009-01-11,4,Chandigarh,0.0,0.0,0.2,-0.2
372,2009-01-11,19,West Bengal,0.0,0.000186,0.51,-0.51
373,2009-01-11,8,Rajasthan,0.0,0.014066,0.05,-0.05
374,2009-01-11,22,Chhattisgarh,0.0,0.0,0.88,-0.88
375,2009-01-11,13,Nagaland,0.0,0.0,0.44,-0.44
376,2009-01-11,10,Bihar,0.0,0.0,0.16,-0.16
377,2009-01-11,34,Puducherry,0.06,0.001047,0.8,-0.74
378,2009-01-11,24,Gujarat,0.0,0.0,0.03,-0.03
379,2009-01-11,21,Odisha,0.0,0.0,0.32,-0.32
380,2009-01-11,33,Tamil Nadu,0.01,0.051997,1.75,-1.74
381,2009-01-11,32,Kerala,0.0,0.0,0.56,-0.56
382,2009-01-11,11,Sikkim,0.0,0.0,0.6,-0.6
383,2009-01-11,7,Delhi,0.0,0.0,0.1,-0.1
384,2009-01-11,15,Mizoram,0.0,0.0,0.0,0.0
385,2009-01-12,5,Uttarakhand,0.0,0.0,1.83,-1.83
386,2009-01-12,18,Assam,0.0,0.0,0.59,-0.59
387,2009-01-12,16,Tripura,0.0,0.0,0.38,-0.38
388,2009-01-12,36,Telangana,0.0,0.0,0.52,-0.52
389,2009-01-12,2,Himachal Pradesh,0.0,0.0,2.83,-2.83
390,2009-01-12,1,Jammu And Kashmir,0.0,0.0,1.85,-1.85
391,2009-01-12,17,Meghalaya,0.0,0.0,0.34,-0.34
392,2009-01-12,31,Lakshadweep,,,,
393,2009-01-12,27,Maharashtra,0.0,0.0,0.19,-0.19
394,2009-01-12,3,Punjab,0.0,0.0,0.31,-0.31
395,2009-01-12,20,Jharkhand,0.0,0.0,0.41,-0.41
396,2009-01-12,28,Andhra Pradesh,0.0,0.0,0.27,-0.27
397,2009-01-12,12,Arunachal Pradesh,0.0,0.0,0.84,-0.84
398,2009-01-12,37,Ladakh,0.0,0.0,,
399,2009-01-12,35,Andaman And Nicobar Islands,,0.0,2.53,
400,2009-01-12,30,Goa,0.0,0.0,0.0,0.0
